,id_ticket,fecha,id_empleado,id_agente,categoría,tipo,severidad,prioridad,días_resolución,satisfacción,semestre
8923,SHLTER-9042571048,2016-07-20,1144.0,10.0,Hardware,Solicitud,2 - Normal,3 - Alta,10.0,5.0,semestre1
8924,SHLTER-9142397266,2016-01-28,1146.0,2.0,Hardware,Solicitud,2 - Normal,3 - Alta,2.0,4.0,semestre2
8925,SHLTER-9142401036,2016-02-01,1033.0,50.0,Hardware,Solicitud,2 - Normal,3 - Alta,3.0,5.0,semestre2
8926,SHLTER-9142728710,2016-12-24,161.0,7.0,Hardware,Solicitud,2 - Normal,3 - Alta,8.0,4.0,semestre1
8927,SHLTER-9142730945,2016-12-26,424.0,29.0,Hardware,Solicitud,2 - Normal,3 - Alta,3.0,5.0,semestre1
8928,SHLTER-9242643938,2016-09-30,1353.0,9.0,Hardware,Solicitud,2 - Normal,3 - Alta,4.0,5.0,semestre1
8929,SHLTER-9342724219,2016-12-20,1001.0,32.0,Software,Solicitud,2 - Normal,3 - Alta,3.0,5.0,semestre1
8930,SHLTER-9442437651,2016-03-08,1655.0,36.0,Software,Solicitud,2 - Normal,3 - Alta,4.0,5.0,semestre2
8931,SHLTER-9442522228,2016-06-01,772.0,22.0,Software,Solicitud,2 - Normal,3 - Alta,8.0,5.0,semestre2
8932,SHLTER-9442686027,2016-11-12,1502.0,10.0,Software,Solicitud,2 - Normal,3 - Alta,4.0,4.0,semestre1
8933,SHLTER-9542543225,2016-06-22,332.0,32.0,Software,Solicitud,2 - Normal,3 - Alta,5.0,4.0,semestre2
8934,SHLTER-9642619059,2016-09-06,1455.0,10.0,Software,Solicitud,2 - Normal,3 - Alta,6.0,4.0,semestre1
8935,SHLTER-9842488616,2016-04-28,751.0,46.0,Software,Solicitud,2 - Normal,3 - Alta,8.0,5.0,semestre2
8936,SHLTER-9842655321,2016-10-12,1852.0,13.0,Software,Solicitud,2 - Normal,3 - Alta,8.0,4.0,semestre1
8937,SHLTER-9942555994,2016-07-04,869.0,39.0,Software,Solicitud,2 - Normal,3 - Alta,9.0,5.0,semestre1
8938,SHLTER-9942733929,2016-12-29,1682.0,39.0,Software,Solicitud,2 - Normal,3 - Alta,9.0,4.0,semestre1
8939,SHLTET-0042447172,2016-03-18,817.0,1.0,Hardware,Solicitud,2 - Normal,3 - Alta,2.0,5.0,semestre2
8940,SHLTET-0042504917,2016-05-14,791.0,49.0,Software,Solicitud,2 - Normal,3 - Alta,10.0,4.0,semestre2
8941,SHLTET-0042558832,2016-07-07,1003.0,28.0,Hardware,Solicitud,2 - Normal,3 - Alta,7.0,1.0,semestre1
8942,SHLTET-0042610618,2016-08-28,1101.0,46.0,Software,Solicitud,2 - Normal,3 - Alta,10.0,5.0,semestre1
8943,SHLTET-0342680619,2016-11-06,1231.0,16.0,Software,Solicitud,2 - Normal,3 - Alta,3.0,4.0,semestre1
8944,SHLTET-0442478109,2016-04-18,900.0,1.0,Hardware,Solicitud,2 - Normal,3 - Alta,10.0,4.0,semestre2
8945,SHLTET-0542408080,2016-02-08,1328.0,30.0,Software,Solicitud,2 - Normal,3 - Alta,5.0,4.0,semestre2
8946,SHLTET-0642459212,2016-03-30,1961.0,32.0,Software,Solicitud,4 - Crítico,3 - Alta,0.0,5.0,semestre2
8947,SHLTET-0642639771,2016-09-26,127.0,47.0,Software,Solicitud,2 - Normal,3 - Alta,6.0,5.0,semestre1
8948,SHLTET-0842553821,2016-07-02,342.0,38.0,Software,Solicitud,2 - Normal,3 - Alta,8.0,4.0,semestre1
8949,SHLTET-1242445542,2016-03-16,454.0,25.0,Software,Solicitud,2 - Normal,3 - Alta,1.0,1.0,semestre2
8950,SHLTET-1342481064,2016-04-21,96.0,20.0,Software,Solicitud,2 - Normal,3 - Alta,3.0,5.0,semestre2
8951,SHLTET-1342657835,2016-10-14,1013.0,18.0,Software,Solicitud,2 - Normal,3 - Alta,3.0,5.0,semestre1
8952,SHLTET-1542708163,2016-12-04,1606.0,11.0,Software,Solicitud,2 - Normal,3 - Alta,5.0,1.0,semestre1
8953,SHLTET-1642711545,2016-12-07,194.0,5.0,Software,Solicitud,2 - Normal,3 - Alta,6.0,4.0,semestre1
8954,SHLTET-1742510525,2016-05-20,442.0,25.0,Software,Solicitud,2 - Normal,3 - Alta,7.0,4.0,semestre2
8955,SHLTET-2142509112,2016-05-19,1101.0,1.0,Software,Solicitud,2 - Normal,3 - Alta,10.0,4.0,semestre2
8956,SHLTET-2142664342,2016-10-21,1444.0,33.0,Hardware,Solicitud,2 - Normal,3 - Alta,5.0,4.0,semestre1
8957,SHLTET-2242594612,2016-08-12,1421.0,46.0,Software,Solicitud,2 - Normal,3 - Alta,2.0,4.0,semestre1
8958,SHLTET-2342656628,2016-10-13,1212.0,46.0,Software,Solicitud,2 - Normal,3 - Alta,7.0,4.0,semestre1
8959,SHLTET-2442673254,2016-10-30,355.0,32.0,Software,Solicitud,2 - Normal,3 - Alta,4.0,5.0,semestre1
8960,SHLTET-2542585914,2016-08-03,791.0,19.0,Hardware,Solicitud,2 - Normal,3 - Alta,0.0,4.0,semestre1
8961,SHLTET-2542636885,2016-09-23,288.0,18.0,Software,Solicitud,2 - Normal,3 - Alta,5.0,4.0,semestre1
8962,SHLTET-2542701032,2016-11-27,713.0,50.0,Software,Solicitud,2 - Normal,3 - Alta,9.0,5.0,semestre1
8963,SHLTET-3042547672,2016-06-26,397.0,46.0,Hardware,Solicitud,2 - Normal,3 - Alta,6.0,4.0,semestre2
8964,SHLTET-3042618584,2016-09-05,1698.0,25.0,Software,Solicitud,2 - Normal,3 - Alta,1.0,4.0,semestre1
8965,SHLTET-3042619114,2016-09-06,1231.0,1.0,Software,Solicitud,2 - Normal,3 - Alta,2.0,4.0,semestre1
8966,SHLTET-3242383806,2016-01-14,1430.0,38.0,Software,Solicitud,2 - Normal,3 - Alta,2.0,4.0,semestre2
8967,SHLTET-3342506592,2016-05-16,1209.0,15.0,Software,Solicitud,2 - Normal,3 - Alta,3.0,4.0,semestre2
8968,SHLTET-3442530696,2016-06-09,739.0,46.0,Software,Solicitud,2 - Normal,3 - Alta,8.0,5.0,semestre2
8969,SHLTET-4142604401,2016-08-22,40.0,44.0,Hardware,Solicitud,2 - Normal,3 - Alta,7.0,4.0,semestre1
8970,SHLTET-4342522818,2016-06-01,1661.0,28.0,Software,Solicitud,2 - Normal,3 - Alta,10.0,1.0,semestre2
8971,SHLTET-4442657456,2016-10-14,1675.0,4.0,Software,Solicitud,2 - Normal,3 - Alta,4.0,4.0,semestre1
8972,SHLTET-4842653920,2016-10-10,1812.0,39.0,Software,Solicitud,2 - Normal,3 - Alta,8.0,4.0,semestre1
8973,SHLTET-5042432477,2016-03-03,1077.0,14.0,Hardware,Solicitud,2 - Normal,3 - Alta,4.0,4.0,semestre2
8974,SHLTET-5042511431,2016-05-21,1073.0,24.0,Hardware,Solicitud,2 - Normal,3 - Alta,4.0,4.0,semestre2
8975,SHLTET-5042613444,2016-08-31,1154.0,24.0,Hardware,Solicitud,2 - Normal,3 - Alta,10.0,4.0,semestre1
8976,SHLTET-5242407058,2016-02-07,855.0,50.0,Software,Solicitud,2 - Normal,3 - Alta,5.0,4.0,semestre2
8977,SHLTET-5342591949,2016-08-09,234.0,29.0,Software,Solicitud,2 - Normal,3 - Alta,3.0,5.0,semestre1
8978,SHLTET-5342704566,2016-11-30,1776.0,25.0,Software,Solicitud,2 - Normal,3 - Alta,8.0,5.0,semestre1
8979,SHLTET-5442526372,2016-06-05,307.0,43.0,Software,Solicitud,2 - Normal,3 - Alta,4.0,3.0,semestre2
8980,SHLTET-5542371454,2016-01-02,335.0,14.0,Software,Solicitud,2 - Normal,3 - Alta,5.0,5.0,semestre2
8981,SHLTET-5542567494,2016-07-16,1429.0,4.0,Software,Solicitud,2 - Normal,3 - Alta,5.0,4.0,semestre1
8982,SHLTET-5642414405,2016-02-14,90.0,4.0,Hardware,Solicitud,2 - Normal,3 - Alta,7.0,4.0,semestre2
8983,SHLTET-5642684932,2016-11-10,633.0,49.0,Hardware,Solicitud,2 - Normal,3 - Alta,10.0,4.0,semestre1
8984,SHLTET-5642699605,2016-11-25,40.0,6.0,Hardware,Solicitud,2 - Normal,3 - Alta,6.0,4.0,semestre1
8985,SHLTET-5742554986,2016-07-03,288.0,39.0,Hardware,Solicitud,2 - Normal,3 - Alta,9.0,4.0,semestre1
8986,SHLTET-5842444089,2016-03-15,698.0,50.0,Hardware,Solicitud,2 - Normal,3 - Alta,8.0,5.0,semestre2
8987,SHLTET-6042696191,2016-11-22,739.0,21.0,Hardware,Solicitud,2 - Normal,3 - Alta,10.0,5.0,semestre1
8988,SHLTET-6142531806,2016-06-10,1280.0,28.0,Software,Solicitud,2 - Normal,3 - Alta,7.0,4.0,semestre2
8989,SHLTET-6142595947,2016-08-13,1114.0,49.0,Software,Solicitud,2 - Normal,3 - Alta,10.0,4.0,semestre1
8990,SHLTET-6242387690,2016-01-18,739.0,16.0,Software,Solicitud,2 - Normal,3 - Alta,2.0,5.0,semestre2
8991,SHLTET-6242427835,2016-02-27,1713.0,8.0,Software,Solicitud,2 - Normal,3 - Alta,2.0,4.0,semestre2
8992,SHLTET-6542694181,2016-11-20,1228.0,11.0,Software,Solicitud,2 - Normal,3 - Alta,5.0,4.0,semestre1
8993,SHLTET-6842548967,2016-06-27,1896.0,39.0,Software,Solicitud,2 - Normal,3 - Alta,8.0,5.0,semestre2
8994,SHLTET-7242579695,2016-07-28,929.0,46.0,Hardware,Solicitud,2 - Normal,3 - Alta,3.0,4.0,semestre1
8995,SHLTET-7342521999,2016-05-31,999.0,9.0,Software,Solicitud,2 - Normal,3 - Alta,3.0,4.0,semestre2
8996,SHLTET-7342694798,2016-11-20,1979.0,27.0,Software,Solicitud,2 - Normal,3 - Alta,3.0,5.0,semestre1
8997,SHLTET-7742591931,2016-08-09,103.0,39.0,Hardware,Solicitud,2 - Normal,3 - Alta,6.0,5.0,semestre1
8998,SHLTET-7742698759,2016-11-24,325.0,7.0,Hardware,Solicitud,2 - Normal,3 - Alta,0.0,5.0,semestre1
8999,SHLTET-7742717198,2016-12-13,1529.0,1.0,Software,Solicitud,2 - Normal,3 - Alta,7.0,5.0,semestre1
9000,SHLTET-7842655226,2016-10-12,202.0,42.0,Software,Solicitud,2 - Normal,3 - Alta,8.0,5.0,semestre1
9001,SHLTET-8042433023,2016-03-04,862.0,20.0,Hardware,Solicitud,2 - Normal,3 - Alta,8.0,4.0,semestre2
9002,SHLTET-8042576797,2016-07-25,939.0,47.0,Software,Solicitud,2 - Normal,3 - Alta,10.0,4.0,semestre1
9003,SHLTET-8242438252,2016-03-09,875.0,42.0,Software,Solicitud,2 - Normal,3 - Alta,2.0,5.0,semestre2
9004,SHLTET-8342427365,2016-02-27,36.0,3.0,Software,Solicitud,2 - Normal,3 - Alta,7.0,4.0,semestre2
9005,SHLTET-8442384471,2016-01-15,907.0,44.0,Software,Solicitud,2 - Normal,3 - Alta,4.0,4.0,semestre2
9006,SHLTET-8442402717,2016-02-02,861.0,37.0,Hardware,Solicitud,2 - Normal,3 - Alta,4.0,4.0,semestre2
9007,SHLTET-8542690213,2016-11-16,1231.0,22.0,Hardware,Solicitud,2 - Normal,3 - Alta,9.0,4.0,semestre1
9008,SHLTET-8842651813,2016-10-08,231.0,28.0,Software,Solicitud,2 - Normal,3 - Alta,8.0,4.0,semestre1
9009,SHLTET-8942512942,2016-05-22,824.0,39.0,Hardware,Solicitud,2 - Normal,3 - Alta,0.0,4.0,semestre2
9010,SHLTET-8942581688,2016-07-30,888.0,46.0,Software,Solicitud,2 - Normal,3 - Alta,4.0,5.0,semestre1
9011,SHLTET-9142443372,2016-03-14,907.0,33.0,Hardware,Solicitud,2 - Normal,3 - Alta,0.0,1.0,semestre2
9012,SHLTET-9342521741,2016-05-31,194.0,37.0,Software,Solicitud,2 - Normal,3 - Alta,3.0,5.0,semestre2
9013,SHLTET-9342634929,2016-09-21,412.0,9.0,Software,Solicitud,2 - Normal,3 - Alta,3.0,5.0,semestre1
9014,SHLTET-9542479008,2016-04-19,590.0,50.0,Hardware,Solicitud,2 - Normal,3 - Alta,3.0,4.0,semestre2
9015,SHLTET-9942559970,2016-07-08,1197.0,49.0,Software,Solicitud,2 - Normal,3 - Alta,9.0,5.0,semestre1
9488,SHREER-1542391426,2016-01-22,1822.0,14.0,Software,Problema,1 - Menor,3 - Alta,0.0,5.0,semestre2
9489,SHREER-4342721893,2016-12-17,179.0,38.0,Software,Problema,3 - Mayor,3 - Alta,3.0,5.0,semestre1
9490,SHREER-5242650135,2016-10-07,1053.0,41.0,Software,Problema,3 - Mayor,3 - Alta,2.0,5.0,semestre1
9491,SHREER-8142632159,2016-09-19,1785.0,11.0,Software,Problema,3 - Mayor,3 - Alta,1.0,4.0,semestre1
9492,SHREER-9342665155,2016-10-22,645.0,41.0,Software,Problema,1 - Menor,3 - Alta,1.0,4.0,semestre1
9493,SHREET-1642406907,2016-02-06,600.0,39.0,Software,Problema,1 - Menor,3 - Alta,1.0,4.0,semestre2
9494,SHREET-2742392833,2016-01-23,293.0,28.0,Software,Problema,1 - Menor,3 - Alta,0.0,5.0,semestre2
9495,SHREET-9042714582,2016-12-10,1208.0,25.0,Software,Problema,1 - Menor,3 - Alta,2.0,5.0,semestre1
9514,SHRTER-3042490271,2016-04-30,187.0,22.0,Software,Solicitud,3 - Mayor,3 - Alta,10.0,4.0,semestre2
9515,SHRTER-4342552661,2016-07-01,176.0,46.0,Software,Solicitud,1 - Menor,3 - Alta,2.0,4.0,semestre2
9516,SHRTER-5242732972,2016-12-28,1337.0,19.0,Software,Solicitud,3 - Mayor,3 - Alta,4.0,1.0,semestre1
9517,SHRTER-9842519324,2016-05-29,1512.0,3.0,Hardware,Solicitud,1 - Menor,3 - Alta,0.0,1.0,semestre2
9518,SHRTET-3242448702,2016-03-19,40.0,47.0,Software,Solicitud,3 - Mayor,3 - Alta,2.0,5.0,semestre2
9519,SHRTET-3742686974,2016-11-12,677.0,39.0,Software,Solicitud,1 - Menor,3 - Alta,1.0,4.0,semestre1
9520,SHRTET-4042497740,2016-05-07,134.0,17.0,Hardware,Solicitud,1 - Menor,3 - Alta,0.0,5.0,semestre2
9521,SHRTET-7842490305,2016-04-30,1980.0,13.0,Hardware,Solicitud,1 - Menor,3 - Alta,0.0,4.0,semestre2
9522,SHRTET-9542387787,2016-01-18,168.0,37.0,Software,Solicitud,3 - Mayor,3 - Alta,5.0,1.0,semestre2
9577,SMLEER-0242514593,2016-05-24,119.0,5.0,Software,Problema,2 - Normal,2 - Media,2.0,4.0,semestre2
9578,SMLEER-0242670439,2016-10-27,193.0,14.0,Software,Problema,2 - Normal,2 - Media,2.0,4.0,semestre1
9579,SMLEER-0642559051,2016-07-08,1745.0,40.0,Software,Problema,2 - Normal,2 - Media,6.0,5.0,semestre1
9580,SMLEER-1342676460,2016-11-02,1106.0,4.0,Software,Problema,2 - Normal,2 - Media,3.0,4.0,semestre1
9581,SMLEER-1442456333,2016-03-27,643.0,13.0,Software,Problema,2 - Normal,2 - Media,4.0,4.0,semestre2
9582,SMLEER-1542638675,2016-09-25,1807.0,16.0,Hardware,Problema,2 - Normal,2 - Media,5.0,1.0,semestre1
9583,SMLEER-1842666696,2016-10-23,1909.0,26.0,Software,Problema,2 - Normal,2 - Media,8.0,5.0,semestre1
9584,SMLEER-2942600215,2016-08-18,1571.0,22.0,Software,Problema,4 - Crítico,2 - Media,4.0,5.0,semestre1
9585,SMLEER-3142467675,2016-04-07,1847.0,16.0,Software,Problema,2 - Normal,2 - Media,1.0,4.0,semestre2
9586,SMLEER-3142505189,2016-05-15,1018.0,11.0,Software,Problema,2 - Normal,2 - Media,1.0,5.0,semestre2
9587,SMLEER-3642505532,2016-05-15,1213.0,5.0,Hardware,Problema,2 - Normal,2 - Media,6.0,5.0,semestre2
9588,SMLEER-4142372834,2016-01-03,43.0,28.0,Software,Problema,2 - Normal,2 - Media,1.0,4.0,semestre2
9589,SMLEER-4742393844,2016-01-24,1494.0,28.0,Software,Problema,2 - Normal,2 - Media,7.0,4.0,semestre2
9590,SMLEER-5142451395,2016-03-22,1399.0,3.0,Software,Problema,2 - Normal,2 - Media,10.0,4.0,semestre2
9591,SMLEER-5142529911,2016-06-08,371.0,19.0,Hardware,Problema,2 - Normal,2 - Media,6.0,4.0,semestre2
9592,SMLEER-5542719061,2016-12-15,1856.0,20.0,Hardware,Problema,2 - Normal,2 - Media,5.0,5.0,semestre1
9593,SMLEER-5842527026,2016-06-06,722.0,30.0,Software,Problema,2 - Normal,2 - Media,8.0,4.0,semestre2
9594,SMLEER-5942460649,2016-03-31,1284.0,46.0,Hardware,Problema,2 - Normal,2 - Media,5.0,4.0,semestre2
9595,SMLEER-6042538745,2016-06-17,1184.0,7.0,Hardware,Problema,2 - Normal,2 - Media,3.0,4.0,semestre2
9596,SMLEER-6842501752,2016-05-11,985.0,7.0,Software,Problema,2 - Normal,2 - Media,8.0,5.0,semestre2
9597,SMLEER-6942544529,2016-06-23,1292.0,25.0,Hardware,Problema,2 - Normal,2 - Media,10.0,1.0,semestre2
9598,SMLEER-7042735303,2016-12-31,1100.0,33.0,Hardware,Problema,2 - Normal,2 - Media,10.0,4.0,semestre1
9599,SMLEER-7242633644,2016-09-20,1724.0,6.0,Software,Problema,2 - Normal,2 - Media,2.0,5.0,semestre1
9600,SMLEER-7542444651,2016-03-15,1455.0,26.0,Hardware,Problema,2 - Normal,2 - Media,5.0,4.0,semestre2
9601,SMLEER-7542629229,2016-09-16,632.0,22.0,Software,Problema,2 - Normal,2 - Media,7.0,4.0,semestre1
9602,SMLEER-8142483545,2016-04-23,274.0,5.0,Software,Problema,2 - Normal,2 - Media,1.0,5.0,semestre2
9603,SMLEER-8442588387,2016-08-06,98.0,13.0,Hardware,Problema,2 - Normal,2 - Media,7.0,5.0,semestre1
9604,SMLEER-8442602310,2016-08-20,1641.0,3.0,Hardware,Problema,2 - Normal,2 - Media,5.0,1.0,semestre1
9605,SMLEER-9542661155,2016-10-18,1125.0,1.0,Software,Problema,2 - Normal,2 - Media,5.0,4.0,semestre1
9606,SMLEER-9542681983,2016-11-07,1968.0,49.0,Hardware,Problema,2 - Normal,2 - Media,9.0,5.0,semestre1
9607,SMLEET-0542579457,2016-07-28,1015.0,44.0,Hardware,Problema,2 - Normal,2 - Media,5.0,5.0,semestre1
9689,SMLTER-0042659533,2016-10-16,1813.0,15.0,Hardware,Solicitud,2 - Normal,2 - Media,10.0,5.0,semestre1
9690,SMLTER-0242642307,2016-09-29,1580.0,23.0,Software,Solicitud,2 - Normal,2 - Media,2.0,4.0,semestre1
9691,SMLTER-0242694178,2016-11-20,317.0,11.0,Software,Solicitud,2 - Normal,2 - Media,12.0,4.0,semestre1
9692,SMLTER-0342582855,2016-07-31,5.0,8.0,Software,Solicitud,2 - Normal,2 - Media,3.0,4.0,semestre1
9693,SMLTER-0442652548,2016-10-09,1374.0,35.0,Hardware,Solicitud,2 - Normal,2 - Media,8.0,4.0,semestre1
9694,SMLTER-0542495953,2016-05-05,225.0,49.0,Software,Solicitud,2 - Normal,2 - Media,8.0,5.0,semestre2
9695,SMLTER-0742375350,2016-01-06,305.0,3.0,Software,Solicitud,2 - Normal,2 - Media,10.0,5.0,semestre2
9696,SMLTER-0742387296,2016-01-18,149.0,22.0,Software,Solicitud,2 - Normal,2 - Media,7.0,1.0,semestre2
9697,SMLTER-0842522118,2016-06-01,1211.0,11.0,Hardware,Solicitud,2 - Normal,2 - Media,4.0,4.0,semestre2
9698,SMLTER-0842580241,2016-07-29,784.0,32.0,Software,Solicitud,2 - Normal,2 - Media,8.0,4.0,semestre1
9699,SMLTER-0942572890,2016-07-21,1909.0,28.0,Software,Solicitud,2 - Normal,2 - Media,9.0,1.0,semestre1
9700,SMLTER-1042445627,2016-03-16,1622.0,6.0,Hardware,Solicitud,2 - Normal,2 - Media,11.0,1.0,semestre2
9701,SMLTER-1142515500,2016-05-25,1630.0,5.0,Hardware,Solicitud,2 - Normal,2 - Media,7.0,5.0,semestre2
9702,SMLTER-1142664056,2016-10-21,785.0,50.0,Hardware,Solicitud,2 - Normal,2 - Media,5.0,4.0,semestre1
9703,SMLTER-1342459932,2016-03-30,583.0,29.0,Software,Solicitud,2 - Normal,2 - Media,3.0,5.0,semestre2
9704,SMLTER-1342691712,2016-11-17,871.0,47.0,Software,Solicitud,2 - Normal,2 - Media,3.0,4.0,semestre1
9705,SMLTER-1342722055,2016-12-18,1655.0,20.0,Software,Solicitud,2 - Normal,2 - Media,3.0,5.0,semestre1
9706,SMLTER-1442672741,2016-10-29,1294.0,27.0,Software,Solicitud,2 - Normal,2 - Media,4.0,5.0,semestre1
9707,SMLTER-1642379035,2016-01-10,1763.0,50.0,Hardware,Solicitud,2 - Normal,2 - Media,7.0,4.0,semestre2
9708,SMLTER-1742707614,2016-12-03,1841.0,6.0,Hardware,Solicitud,2 - Normal,2 - Media,6.0,1.0,semestre1
9709,SMLTER-1942605741,2016-08-23,1624.0,37.0,Hardware,Solicitud,2 - Normal,2 - Media,4.0,4.0,semestre1
9710,SMLTER-2042628254,2016-09-15,5.0,22.0,Software,Solicitud,2 - Normal,2 - Media,10.0,5.0,semestre1
9711,SMLTER-2142520695,2016-05-30,509.0,6.0,Software,Solicitud,2 - Normal,2 - Media,5.0,5.0,semestre2
9712,SMLTER-2142592658,2016-08-10,1365.0,26.0,Hardware,Solicitud,2 - Normal,2 - Media,8.0,4.0,semestre1
9713,SMLTER-2242530880,2016-06-09,298.0,18.0,Software,Solicitud,2 - Normal,2 - Media,4.0,5.0,semestre2
9714,SMLTER-2242717837,2016-12-13,193.0,8.0,Software,Solicitud,2 - Normal,2 - Media,2.0,4.0,semestre1
9715,SMLTER-2342371971,2016-01-02,1857.0,19.0,Software,Solicitud,2 - Normal,2 - Media,3.0,1.0,semestre2
9716,SMLTER-2342435320,2016-03-06,762.0,43.0,Software,Solicitud,2 - Normal,2 - Media,3.0,4.0,semestre2
9717,SMLTER-2342676881,2016-11-02,308.0,28.0,Software,Solicitud,2 - Normal,2 - Media,7.0,4.0,semestre1
9718,SMLTER-2442413719,2016-02-13,1281.0,7.0,Software,Solicitud,2 - Normal,2 - Media,5.0,1.0,semestre2
9719,SMLTER-2442554087,2016-07-03,1818.0,20.0,Software,Solicitud,2 - Normal,2 - Media,4.0,4.0,semestre1
9720,SMLTER-2542544568,2016-06-23,676.0,45.0,Software,Solicitud,2 - Normal,2 - Media,5.0,4.0,semestre2
9721,SMLTER-2542577651,2016-07-26,1135.0,46.0,Software,Solicitud,2 - Normal,2 - Media,7.0,4.0,semestre1
9722,SMLTER-2542699486,2016-11-25,1858.0,24.0,Software,Solicitud,2 - Normal,2 - Media,5.0,4.0,semestre1
9723,SMLTER-2642467104,2016-04-07,1040.0,41.0,Software,Solicitud,2 - Normal,2 - Media,6.0,5.0,semestre2
9724,SMLTER-2642479328,2016-04-19,332.0,3.0,Hardware,Solicitud,2 - Normal,2 - Media,2.0,5.0,semestre2
9725,SMLTER-3042425617,2016-02-25,371.0,16.0,Hardware,Solicitud,2 - Normal,2 - Media,6.0,4.0,semestre2
9726,SMLTER-3042471657,2016-04-11,1615.0,26.0,Hardware,Solicitud,2 - Normal,2 - Media,10.0,5.0,semestre2
9727,SMLTER-3142454104,2016-03-25,1240.0,1.0,Software,Solicitud,2 - Normal,2 - Media,10.0,4.0,semestre2
9728,SMLTER-3242644034,2016-10-01,1783.0,50.0,Software,Solicitud,2 - Normal,2 - Media,9.0,4.0,semestre1
9729,SMLTER-3342715595,2016-12-11,1019.0,15.0,Software,Solicitud,2 - Normal,2 - Media,3.0,5.0,semestre1
9730,SMLTER-3442556835,2016-07-05,543.0,38.0,Hardware,Solicitud,2 - Normal,2 - Media,7.0,4.0,semestre1
9731,SMLTER-3542458599,2016-03-29,1879.0,15.0,Software,Solicitud,2 - Normal,2 - Media,5.0,4.0,semestre2
9732,SMLTER-3542459912,2016-03-30,561.0,49.0,Software,Solicitud,2 - Normal,2 - Media,8.0,4.0,semestre2
9733,SMLTER-3642374197,2016-01-05,1639.0,1.0,Software,Solicitud,2 - Normal,2 - Media,6.0,4.0,semestre2
9734,SMLTER-3642644204,2016-10-01,1350.0,42.0,Software,Solicitud,2 - Normal,2 - Media,6.0,5.0,semestre1
9735,SMLTER-3742601712,2016-08-19,101.0,7.0,Software,Solicitud,2 - Normal,2 - Media,7.0,5.0,semestre1
9736,SMLTER-3742607659,2016-08-25,345.0,16.0,Software,Solicitud,2 - Normal,2 - Media,7.0,4.0,semestre1
9737,SMLTER-3742664942,2016-10-21,274.0,39.0,Hardware,Solicitud,2 - Normal,2 - Media,6.0,5.0,semestre1
9738,SMLTER-3942443311,2016-03-14,891.0,3.0,Software,Solicitud,2 - Normal,2 - Media,9.0,4.0,semestre2
9739,SMLTER-4042657014,2016-10-14,1201.0,30.0,Hardware,Solicitud,2 - Normal,2 - Media,11.0,4.0,semestre1
9740,SMLTER-4142438138,2016-03-09,333.0,1.0,Hardware,Solicitud,2 - Normal,2 - Media,8.0,5.0,semestre2
9741,SMLTER-4342512043,2016-05-22,894.0,40.0,Software,Solicitud,2 - Normal,2 - Media,3.0,4.0,semestre2
9742,SMLTER-4342612509,2016-08-30,1350.0,15.0,Hardware,Solicitud,2 - Normal,2 - Media,12.0,4.0,semestre1
9743,SMLTER-4442495277,2016-05-05,1927.0,12.0,Software,Solicitud,2 - Normal,2 - Media,4.0,4.0,semestre2
9744,SMLTER-4542692146,2016-11-18,1344.0,11.0,Software,Solicitud,2 - Normal,2 - Media,5.0,4.0,semestre1
9745,SMLTER-4642726590,2016-12-22,439.0,25.0,Software,Solicitud,2 - Normal,2 - Media,11.0,1.0,semestre1
9746,SMLTER-4742393561,2016-01-24,516.0,35.0,Software,Solicitud,2 - Normal,2 - Media,7.0,4.0,semestre2
9747,SMLTER-4842590312,2016-08-08,1271.0,23.0,Software,Solicitud,2 - Normal,2 - Media,8.0,5.0,semestre1
9748,SMLTER-4942652332,2016-10-09,1643.0,13.0,Software,Solicitud,2 - Normal,2 - Media,10.0,5.0,semestre1
9749,SMLTER-4942715962,2016-12-11,1806.0,49.0,Software,Solicitud,2 - Normal,2 - Media,9.0,5.0,semestre1
9750,SMLTER-5142385409,2016-01-16,580.0,44.0,Hardware,Solicitud,2 - Normal,2 - Media,10.0,4.0,semestre2
9751,SMLTER-5142557262,2016-07-06,1846.0,42.0,Hardware,Solicitud,2 - Normal,2 - Media,4.0,4.0,semestre1
9752,SMLTER-5442556005,2016-07-05,1770.0,40.0,Software,Solicitud,2 - Normal,2 - Media,4.0,1.0,semestre1
9753,SMLTER-5542719386,2016-12-15,1488.0,13.0,Software,Solicitud,2 - Normal,2 - Media,12.0,5.0,semestre1
9754,SMLTER-5642467478,2016-04-07,1557.0,44.0,Software,Solicitud,2 - Normal,2 - Media,6.0,4.0,semestre2
9755,SMLTER-5742702184,2016-11-28,1858.0,11.0,Software,Solicitud,2 - Normal,2 - Media,7.0,4.0,semestre1
9756,SMLTER-6042665142,2016-10-22,1724.0,41.0,Hardware,Solicitud,2 - Normal,2 - Media,10.0,5.0,semestre1
9757,SMLTER-6142489097,2016-04-29,679.0,50.0,Software,Solicitud,2 - Normal,2 - Media,2.0,4.0,semestre2
9758,SMLTER-6142661397,2016-10-18,1639.0,13.0,Software,Solicitud,2 - Normal,2 - Media,6.0,5.0,semestre1
9759,SMLTER-6242511587,2016-05-21,1738.0,5.0,Hardware,Solicitud,2 - Normal,2 - Media,1.0,4.0,semestre2
9760,SMLTER-6342613669,2016-08-31,286.0,46.0,Software,Solicitud,2 - Normal,2 - Media,8.0,5.0,semestre1
